predictor,permutation,null_mutual_information_bits,observed_mutual_information_bits
top-5% force tail,3582,0.03761260884118514,0.11157041279865663
top-5% force tail,3583,0.004022728256667894,0.11157041279865663
top-5% force tail,3584,0.004022728256667894,0.11157041279865663
top-5% force tail,3585,0.014485364884086598,0.11157041279865663
top-5% force tail,3586,0.005819739884842436,0.11157041279865663
top-5% force tail,3587,0.023415388585518383,0.11157041279865663
top-5% force tail,3588,0.01347718870121327,0.11157041279865663
top-5% force tail,3589,0.007831104013176384,0.11157041279865663
top-5% force tail,3590,0.02685512764708098,0.11157041279865663
top-5% force tail,3591,0.02947142058505457,0.11157041279865663
top-5% force tail,3592,0.004022728256667894,0.11157041279865663
top-5% force tail,3593,0.015603655574361058,0.11157041279865663
top-5% force tail,3594,0.008355540756289975,0.11157041279865663
top-5% force tail,3595,0.005819739884842436,0.11157041279865663
top-5% force tail,3596,0.015274200329387814,0.11157041279865663
top-5% force tail,3597,0.021733479702157683,0.11157041279865663
top-5% force tail,3598,0.041052347902747734,0.11157041279865663
top-5% force tail,3599,0.02685512764708098,0.11157041279865663
top-5% force tail,3600,0.004022728256667894,0.11157041279865663
top-5% force tail,3601,0.013592291446027112,0.11157041279865663
top-5% force tail,3602,0.004022728256667894,0.11157041279865663
top-5% force tail,3603,0.025058116018906434,0.11157041279865663
top-5% force tail,3604,0.031318540240275944,0.11157041279865663
top-5% force tail,3605,0.020572439129069277,0.11157041279865663
top-5% force tail,3606,0.01728556445772176,0.11157041279865663
top-5% force tail,3607,0.01728556445772176,0.11157041279865663
top-5% force tail,3608,0.02490525162869136,0.11157041279865663
top-5% force tail,3609,0.019082576085896304,0.11157041279865663
top-5% force tail,3610,0.010152552384464518,0.11157041279865663
top-5% force tail,3611,0.017925103945649192,0.11157041279865663
top-5% force tail,3612,0.014485364884086598,0.11157041279865663
top-5% force tail,3613,0.010152552384464518,0.11157041279865663
top-5% force tail,3614,0.013592291446027112,0.11157041279865663
top-5% force tail,3615,0.017925103945649192,0.11157041279865663
top-5% force tail,3616,0.013592291446027112,0.11157041279865663
top-5% force tail,3617,0.019082576085896304,0.11157041279865663
top-5% force tail,3618,0.010152552384464518,0.11157041279865663
top-5% force tail,3619,0.03383527533012314,0.11157041279865663
top-5% force tail,3620,0.03383527533012314,0.11157041279865663
top-5% force tail,3621,0.015274200329387814,0.11157041279865663
top-5% force tail,3622,0.04216531794460215,0.11157041279865663
top-5% force tail,3623,0.03383527533012314,0.11157041279865663
top-5% force tail,3624,0.026031681523491973,0.11157041279865663
top-5% force tail,3625,0.02947142058505457,0.11157041279865663
top-5% force tail,3626,0.010152552384464518,0.11157041279865663
top-5% force tail,3627,0.005819739884842436,0.11157041279865663
top-5% force tail,3628,0.0471976693793034,0.11157041279865663
top-5% force tail,3629,0.01347718870121327,0.11157041279865663
top-5% force tail,3630,0.014485364884086598,0.11157041279865663
top-5% force tail,3631,0.020572439129069277,0.11157041279865663
top-5% force tail,3632,0.004022728256667894,0.11157041279865663
top-5% force tail,3633,0.013960928140973007,0.11157041279865663
top-5% force tail,3634,0.007831104013176384,0.11157041279865663
top-5% force tail,3635,0.002011364128333947,0.11157041279865663
top-5% force tail,3636,0.02423466989531743,0.11157041279865663
top-5% force tail,3637,0.029840057280000463,0.11157041279865663
top-5% force tail,3638,0.024533679275792846,0.11157041279865663
top-5% force tail,3639,0.027828693151666518,0.11157041279865663
top-5% force tail,3640,0.005819739884842436,0.11157041279865663
top-5% force tail,3641,0.026031681523491973,0.11157041279865663
top-5% force tail,3642,0.030026899573614655,0.11157041279865663
top-5% force tail,3643,0.010152552384464518,0.11157041279865663
top-5% force tail,3644,0.033279796341563056,0.11157041279865663
top-5% force tail,3645,0.020572439129069277,0.11157041279865663
top-5% force tail,3646,0.046542632542616924,0.11157041279865663
top-5% force tail,3647,0.010152552384464518,0.11157041279865663
top-5% force tail,3648,0.01728556445772176,0.11157041279865663
top-5% force tail,3649,0.053154143530713197,0.11157041279865663
top-5% force tail,3650,0.010152552384464518,0.11157041279865663
top-5% force tail,3651,0.025058116018906434,0.11157041279865663
top-5% force tail,3652,0.020572439129069277,0.11157041279865663
top-5% force tail,3653,0.013592291446027112,0.11157041279865663
top-5% force tail,3654,0.020572439129069277,0.11157041279865663
top-5% force tail,3655,0.00814118825613057,0.11157041279865663
top-5% force tail,3656,0.004022728256667894,0.11157041279865663
top-5% force tail,3657,0.03398813972033822,0.11157041279865663
top-5% force tail,3658,0.020725303519284356,0.11157041279865663
top-5% force tail,3659,0.010152552384464518,0.11157041279865663
top-5% force tail,3660,0.015603655574361058,0.11157041279865663
top-5% force tail,3661,0.013960928140973007,0.11157041279865663
top-5% force tail,3662,0.00814118825613057,0.11157041279865663
top-5% force tail,3663,0.002011364128333947,0.11157041279865663
top-5% force tail,3664,0.0063441766279560274,0.11157041279865663
top-5% force tail,3665,0.007831104013176384,0.11157041279865663
top-5% force tail,3666,0.004022728256667894,0.11157041279865663
top-5% force tail,3667,0.00814118825613057,0.11157041279865663
top-5% force tail,3668,0.004022728256667894,0.11157041279865663
top-5% force tail,3669,0.027705451202326523,0.11157041279865663
top-5% force tail,3670,0.010152552384464518,0.11157041279865663
top-5% force tail,3671,0.02947142058505457,0.11157041279865663
top-5% force tail,3672,0.038451552313533185,0.11157041279865663
top-5% force tail,3673,0.027828693151666518,0.11157041279865663
top-5% force tail,3674,0.014485364884086598,0.11157041279865663
top-5% force tail,3675,0.008355540756289975,0.11157041279865663
top-5% force tail,3676,0.008355540756289975,0.11157041279865663
top-5% force tail,3677,0.023415388585518383,0.11157041279865663
top-5% force tail,3678,0.010152552384464518,0.11157041279865663
top-5% force tail,3679,0.005819739884842436,0.11157041279865663
top-5% force tail,3680,0.020725303519284356,0.11157041279865663
top-5% force tail,3681,0.040259944024605226,0.11157041279865663
top-5% force tail,3682,0.010152552384464518,0.11157041279865663
top-5% force tail,3683,0.004022728256667894,0.11157041279865663
top-5% force tail,3684,0.029840057280000463,0.11157041279865663
top-5% force tail,3685,0.018713939390950406,0.11157041279865663
top-5% force tail,3686,0.010152552384464518,0.11157041279865663
top-5% force tail,3687,0.03411873981391111,0.11157041279865663
top-5% force tail,3688,0.018713939390950406,0.11157041279865663
top-5% force tail,3689,0.022893887500357413,0.11157041279865663
top-5% force tail,3690,0.020725303519284356,0.11157041279865663
top-5% force tail,3691,0.015274200329387814,0.11157041279865663
top-5% force tail,3692,0.005819739884842436,0.11157041279865663
top-5% force tail,3693,0.021733479702157683,0.11157041279865663
top-5% force tail,3694,0.021733479702157683,0.11157041279865663
top-5% force tail,3695,0.02685512764708098,0.11157041279865663
top-5% force tail,3696,0.026031681523491973,0.11157041279865663
top-5% force tail,3697,0.013592291446027112,0.11157041279865663
top-5% force tail,3698,0.013592291446027112,0.11157041279865663
top-5% force tail,3699,0.027828693151666518,0.11157041279865663
top-5% force tail,3700,0.020725303519284356,0.11157041279865663
top-5% force tail,3701,0.03742787878190081,0.11157041279865663
top-5% force tail,3702,0.029506031263342357,0.11157041279865663
top-5% force tail,3703,0.013960928140973007,0.11157041279865663
top-5% force tail,3704,0.004022728256667894,0.11157041279865663
top-5% force tail,3705,0.004022728256667894,0.11157041279865663
top-5% force tail,3706,0.002011364128333947,0.11157041279865663
top-5% force tail,3707,0.019082576085896304,0.11157041279865663
top-5% force tail,3708,0.010152552384464518,0.11157041279865663
top-5% force tail,3709,0.08100913393508655,0.11157041279865663
top-5% force tail,3710,0.023415388585518383,0.11157041279865663
top-5% force tail,3711,0.005819739884842436,0.11157041279865663
top-5% force tail,3712,0.002011364128333947,0.11157041279865663
top-5% force tail,3713,0.026031681523491973,0.11157041279865663
top-5% force tail,3714,0.0063441766279560274,0.11157041279865663
top-5% force tail,3715,0.0063441766279560274,0.11157041279865663
top-5% force tail,3716,0.0063441766279560274,0.11157041279865663
top-5% force tail,3717,0.010152552384464518,0.11157041279865663
top-5% force tail,3718,0.020572439129069277,0.11157041279865663
top-5% force tail,3719,0.03383527533012314,0.11157041279865663
top-5% force tail,3720,0.010152552384464518,0.11157041279865663
top-5% force tail,3721,0.008355540756289975,0.11157041279865663
top-5% force tail,3722,0.005819739884842436,0.11157041279865663
top-5% force tail,3723,0.011270843074738978,0.11157041279865663
top-5% force tail,3724,0.025058116018906434,0.11157041279865663
top-5% force tail,3725,0.02685512764708098,0.11157041279865663
top-5% force tail,3726,0.057004333854952384,0.11157041279865663
top-5% force tail,3727,0.010152552384464518,0.11157041279865663
top-5% force tail,3728,0.01347718870121327,0.11157041279865663
top-5% force tail,3729,0.048185359976004975,0.11157041279865663
top-5% force tail,3730,0.04740206863433928,0.11157041279865663
top-5% force tail,3731,0.015274200329387814,0.11157041279865663
top-5% force tail,3732,0.013592291446027112,0.11157041279865663
top-5% force tail,3733,0.02490525162869136,0.11157041279865663
top-5% force tail,3734,0.013592291446027112,0.11157041279865663
top-5% force tail,3735,0.024533679275792846,0.11157041279865663
top-5% force tail,3736,0.010152552384464518,0.11157041279865663
top-5% force tail,3737,0.015274200329387814,0.11157041279865663
top-5% force tail,3738,0.002011364128333947,0.11157041279865663
top-5% force tail,3739,0.010152552384464518,0.11157041279865663
top-5% force tail,3740,0.026031681523491973,0.11157041279865663
top-5% force tail,3741,0.007831104013176384,0.11157041279865663
top-5% force tail,3742,0.0063441766279560274,0.11157041279865663
top-5% force tail,3743,0.007831104013176384,0.11157041279865663
top-5% force tail,3744,0.019082576085896304,0.11157041279865663
top-5% force tail,3745,0.013960928140973007,0.11157041279865663
top-5% force tail,3746,0.002011364128333947,0.11157041279865663
top-5% force tail,3747,0.007831104013176384,0.11157041279865663
top-5% force tail,3748,0.007831104013176384,0.11157041279865663
top-5% force tail,3749,0.004022728256667894,0.11157041279865663
top-5% force tail,3750,0.0063441766279560274,0.11157041279865663
top-5% force tail,3751,0.021733479702157683,0.11157041279865663
top-5% force tail,3752,0.025058116018906434,0.11157041279865663
top-5% force tail,3753,0.020572439129069277,0.11157041279865663
top-5% force tail,3754,0.013592291446027112,0.11157041279865663
top-5% force tail,3755,0.008355540756289975,0.11157041279865663
top-5% force tail,3756,0.010152552384464518,0.11157041279865663
top-5% force tail,3757,0.031482784713388515,0.11157041279865663
top-5% force tail,3758,0.005819739884842436,0.11157041279865663
top-5% force tail,3759,0.010152552384464518,0.11157041279865663
top-5% force tail,3760,0.010152552384464518,0.11157041279865663
top-5% force tail,3761,0.01728556445772176,0.11157041279865663
top-5% force tail,3762,0.005819739884842436,0.11157041279865663
top-5% force tail,3763,0.010152552384464518,0.11157041279865663
top-5% force tail,3764,0.07728401076726928,0.11157041279865663
top-5% force tail,3765,0.013960928140973007,0.11157041279865663
top-5% force tail,3766,0.004022728256667894,0.11157041279865663
top-5% force tail,3767,0.011270843074738978,0.11157041279865663
top-5% force tail,3768,0.004022728256667894,0.11157041279865663
top-5% force tail,3769,0.010152552384464518,0.11157041279865663
top-5% force tail,3770,0.031035075756487982,0.11157041279865663
top-5% force tail,3771,0.03895692327504644,0.11157041279865663
top-5% force tail,3772,0.017925103945649192,0.11157041279865663
top-5% force tail,3773,0.01347718870121327,0.11157041279865663
top-5% force tail,3774,0.023415388585518383,0.11157041279865663
top-5% force tail,3775,0.022893887500357413,0.11157041279865663
top-5% force tail,3776,0.017925103945649192,0.11157041279865663
top-5% force tail,3777,0.020572439129069277,0.11157041279865663
top-5% force tail,3778,0.010152552384464518,0.11157041279865663
top-5% force tail,3779,0.008355540756289975,0.11157041279865663
top-5% force tail,3780,0.04487622100801527,0.11157041279865663
top-5% force tail,3781,0.010152552384464518,0.11157041279865663
top-5% force tail,3782,0.015274200329387814,0.11157041279865663
top-5% force tail,3783,0.013592291446027112,0.11157041279865663
top-5% force tail,3784,0.002011364128333947,0.11157041279865663
top-5% force tail,3785,0.0471976693793034,0.11157041279865663
top-5% force tail,3786,0.013592291446027112,0.11157041279865663
top-5% force tail,3787,0.010152552384464518,0.11157041279865663
top-5% force tail,3788,0.010152552384464518,0.11157041279865663
top-5% force tail,3789,0.02685512764708098,0.11157041279865663
top-5% force tail,3790,0.010152552384464518,0.11157041279865663
top-5% force tail,3791,0.0063441766279560274,0.11157041279865663
top-5% force tail,3792,0.017925103945649192,0.11157041279865663
top-5% force tail,3793,0.06928777995182336,0.11157041279865663
top-5% force tail,3794,0.013960928140973007,0.11157041279865663
top-5% force tail,3795,0.03230623083697752,0.11157041279865663
top-5% force tail,3796,0.010152552384464518,0.11157041279865663
top-5% force tail,3797,0.0063441766279560274,0.11157041279865663
top-5% force tail,3798,0.015274200329387814,0.11157041279865663
top-5% force tail,3799,0.00814118825613057,0.11157041279865663
top-5% force tail,3800,0.00814118825613057,0.11157041279865663
top-5% force tail,3801,0.020725303519284356,0.11157041279865663
top-5% force tail,3802,0.020725303519284356,0.11157041279865663
top-5% force tail,3803,0.030026899573614655,0.11157041279865663
top-5% force tail,3804,0.002011364128333947,0.11157041279865663
top-5% force tail,3805,0.010152552384464518,0.11157041279865663
top-5% force tail,3806,0.02490525162869136,0.11157041279865663
top-5% force tail,3807,0.004022728256667894,0.11157041279865663
top-5% force tail,3808,0.02685512764708098,0.11157041279865663
top-5% force tail,3809,0.007831104013176384,0.11157041279865663
top-5% force tail,3810,0.031482784713388515,0.11157041279865663
top-5% force tail,3811,0.017925103945649192,0.11157041279865663
top-5% force tail,3812,0.021733479702157683,0.11157041279865663
top-5% force tail,3813,0.015274200329387814,0.11157041279865663
top-5% force tail,3814,0.010152552384464518,0.11157041279865663
top-5% force tail,3815,0.015274200329387814,0.11157041279865663
top-5% force tail,3816,0.02899709186898781,0.11157041279865663
top-5% force tail,3817,0.031318540240275944,0.11157041279865663
top-5% force tail,3818,0.020572439129069277,0.11157041279865663
top-5% force tail,3819,0.02490525162869136,0.11157041279865663
top-5% force tail,3820,0.010152552384464518,0.11157041279865663
top-5% force tail,3821,0.015274200329387814,0.11157041279865663
top-5% force tail,3822,0.018713939390950406,0.11157041279865663
top-5% force tail,3823,0.004022728256667894,0.11157041279865663
top-5% force tail,3824,0.07570106856340796,0.11157041279865663
top-5% force tail,3825,0.0063441766279560274,0.11157041279865663
top-5% force tail,3826,0.00814118825613057,0.11157041279865663
top-5% force tail,3827,0.005819739884842436,0.11157041279865663
top-5% force tail,3828,0.06928777995182336,0.11157041279865663
top-5% force tail,3829,0.010152552384464518,0.11157041279865663
top-5% force tail,3830,0.008355540756289975,0.11157041279865663
top-5% force tail,3831,0.0480324955857899,0.11157041279865663
top-5% force tail,3832,0.015274200329387814,0.11157041279865663
top-5% force tail,3833,0.015603655574361058,0.11157041279865663
top-5% force tail,3834,0.020725303519284356,0.11157041279865663
top-5% force tail,3835,0.020725303519284356,0.11157041279865663
top-5% force tail,3836,0.015603655574361058,0.11157041279865663
top-5% force tail,3837,0.018713939390950406,0.11157041279865663
top-5% force tail,3838,0.015603655574361058,0.11157041279865663
top-5% force tail,3839,0.013592291446027112,0.11157041279865663
top-5% force tail,3840,0.029840057280000463,0.11157041279865663
top-5% force tail,3841,0.027705451202326523,0.11157041279865663
top-5% force tail,3842,0.02423466989531743,0.11157041279865663
top-5% force tail,3843,0.023415388585518383,0.11157041279865663
top-5% force tail,3844,0.0063441766279560274,0.11157041279865663
top-5% force tail,3845,0.002011364128333947,0.11157041279865663
top-5% force tail,3846,0.010152552384464518,0.11157041279865663
top-5% force tail,3847,0.004022728256667894,0.11157041279865663
top-5% force tail,3848,0.020725303519284356,0.11157041279865663
top-5% force tail,3849,0.025058116018906434,0.11157041279865663
top-5% force tail,3850,0.004022728256667894,0.11157041279865663
top-5% force tail,3851,0.01728556445772176,0.11157041279865663
top-5% force tail,3852,0.007831104013176384,0.11157041279865663
top-5% force tail,3853,0.002011364128333947,0.11157041279865663
top-5% force tail,3854,0.027705451202326523,0.11157041279865663
top-5% force tail,3855,0.036451568268096736,0.11157041279865663
top-5% force tail,3856,0.013592291446027112,0.11157041279865663
top-5% force tail,3857,0.046542632542616924,0.11157041279865663
top-5% force tail,3858,0.04487622100801527,0.11157041279865663
top-5% force tail,3859,0.005819739884842436,0.11157041279865663
top-5% force tail,3860,0.043573200258456485,0.11157041279865663
top-5% force tail,3861,0.0063441766279560274,0.11157041279865663
top-5% force tail,3862,0.041052347902747734,0.11157041279865663
top-5% force tail,3863,0.017925103945649192,0.11157041279865663
top-5% force tail,3864,0.019082576085896304,0.11157041279865663
top-5% force tail,3865,0.030026899573614655,0.11157041279865663
top-5% force tail,3866,0.002011364128333947,0.11157041279865663
top-5% force tail,3867,0.004022728256667894,0.11157041279865663
top-5% force tail,3868,0.01347718870121327,0.11157041279865663
top-5% force tail,3869,0.019082576085896304,0.11157041279865663
top-5% force tail,3870,0.013592291446027112,0.11157041279865663
top-5% force tail,3871,0.015603655574361058,0.11157041279865663
top-5% force tail,3872,0.010152552384464518,0.11157041279865663
top-5% force tail,3873,0.04624685266084822,0.11157041279865663
top-5% force tail,3874,0.024533679275792846,0.11157041279865663
top-5% force tail,3875,0.0063441766279560274,0.11157041279865663
top-5% force tail,3876,0.015603655574361058,0.11157041279865663
top-5% force tail,3877,0.0063441766279560274,0.11157041279865663
top-5% force tail,3878,0.027705451202326523,0.11157041279865663
top-5% force tail,3879,0.010152552384464518,0.11157041279865663
top-5% force tail,3880,0.03383527533012314,0.11157041279865663
top-5% force tail,3881,0.025058116018906434,0.11157041279865663
top-5% force tail,3882,0.010152552384464518,0.11157041279865663
top-5% force tail,3883,0.013592291446027112,0.11157041279865663
top-5% force tail,3884,0.013592291446027112,0.11157041279865663
top-5% force tail,3885,0.054382216317381445,0.11157041279865663
top-5% force tail,3886,0.033279796341563056,0.11157041279865663
top-5% force tail,3887,0.04160782689130782,0.11157041279865663
top-5% force tail,3888,0.025058116018906434,0.11157041279865663
top-5% force tail,3889,0.041052347902747734,0.11157041279865663
top-5% force tail,3890,0.013960928140973007,0.11157041279865663
top-5% force tail,3891,0.015274200329387814,0.11157041279865663
top-5% force tail,3892,0.002011364128333947,0.11157041279865663
top-5% force tail,3893,0.036451568268096736,0.11157041279865663
top-5% force tail,3894,0.017925103945649192,0.11157041279865663
top-5% force tail,3895,0.004022728256667894,0.11157041279865663
top-5% force tail,3896,0.00814118825613057,0.11157041279865663
top-5% force tail,3897,0.02685512764708098,0.11157041279865663
top-5% force tail,3898,0.021733479702157683,0.11157041279865663
top-5% force tail,3899,0.011270843074738978,0.11157041279865663
top-5% force tail,3900,0.004022728256667894,0.11157041279865663
top-5% force tail,3901,0.03895692327504644,0.11157041279865663
top-5% force tail,3902,0.020725303519284356,0.11157041279865663
top-5% force tail,3903,0.019082576085896304,0.11157041279865663
top-5% force tail,3904,0.017925103945649192,0.11157041279865663
top-5% force tail,3905,0.03398813972033822,0.11157041279865663
top-5% force tail,3906,0.031318540240275944,0.11157041279865663
top-5% force tail,3907,0.01728556445772176,0.11157041279865663
top-5% force tail,3908,0.015603655574361058,0.11157041279865663
top-5% force tail,3909,0.054382216317381445,0.11157041279865663
top-5% force tail,3910,0.01347718870121327,0.11157041279865663
top-5% force tail,3911,0.030026899573614655,0.11157041279865663
top-5% force tail,3912,0.03895692327504644,0.11157041279865663
top-5% force tail,3913,0.004022728256667894,0.11157041279865663
top-5% force tail,3914,0.013592291446027112,0.11157041279865663
top-5% force tail,3915,0.010152552384464518,0.11157041279865663
top-5% force tail,3916,0.036451568268096736,0.11157041279865663
top-5% force tail,3917,0.005819739884842436,0.11157041279865663
top-5% force tail,3918,0.010152552384464518,0.11157041279865663
top-5% force tail,3919,0.013960928140973007,0.11157041279865663
top-5% force tail,3920,0.033279796341563056,0.11157041279865663
top-5% force tail,3921,0.0525852046892069,0.11157041279865663
top-5% force tail,3922,0.014485364884086598,0.11157041279865663
top-5% force tail,3923,0.010152552384464518,0.11157041279865663
top-5% force tail,3924,0.013592291446027112,0.11157041279865663
top-5% force tail,3925,0.005819739884842436,0.11157041279865663
top-5% force tail,3926,0.019082576085896304,0.11157041279865663
top-5% force tail,3927,0.010152552384464518,0.11157041279865663
top-5% force tail,3928,0.019082576085896304,0.11157041279865663
top-5% force tail,3929,0.017925103945649192,0.11157041279865663
top-5% force tail,3930,0.031318540240275944,0.11157041279865663
top-5% force tail,3931,0.019082576085896304,0.11157041279865663
top-5% force tail,3932,0.02947142058505457,0.11157041279865663
top-5% force tail,3933,0.02685512764708098,0.11157041279865663
top-5% force tail,3934,0.025694087073992573,0.11157041279865663
top-5% force tail,3935,0.017925103945649192,0.11157041279865663
top-5% force tail,3936,0.010152552384464518,0.11157041279865663
top-5% force tail,3937,0.011270843074738978,0.11157041279865663
top-5% force tail,3938,0.002011364128333947,0.11157041279865663
top-5% force tail,3939,0.015603655574361058,0.11157041279865663
top-5% force tail,3940,0.013592291446027112,0.11157041279865663
top-5% force tail,3941,0.04396232957277669,0.11157041279865663
top-5% force tail,3942,0.0063441766279560274,0.11157041279865663
top-5% force tail,3943,0.03230623083697752,0.11157041279865663
top-5% force tail,3944,0.04440802646494298,0.11157041279865663
top-5% force tail,3945,0.004022728256667894,0.11157041279865663
top-5% force tail,3946,0.004022728256667894,0.11157041279865663
top-5% force tail,3947,0.059833319507277986,0.11157041279865663
top-5% force tail,3948,0.010152552384464518,0.11157041279865663
top-5% force tail,3949,0.042581392395893355,0.11157041279865663
top-5% force tail,3950,0.026031681523491973,0.11157041279865663
top-5% force tail,3951,0.0063441766279560274,0.11157041279865663
top-5% force tail,3952,0.0371599116468719,0.11157041279865663
top-5% force tail,3953,0.004022728256667894,0.11157041279865663
top-5% force tail,3954,0.023415388585518383,0.11157041279865663
top-5% force tail,3955,0.01628237651226114,0.11157041279865663
top-5% force tail,3956,0.013960928140973007,0.11157041279865663
top-5% force tail,3957,0.07570106856340796,0.11157041279865663
top-5% force tail,3958,0.0063441766279560274,0.11157041279865663
top-5% force tail,3959,0.055154127576149646,0.11157041279865663
top-5% force tail,3960,0.031482784713388515,0.11157041279865663
top-5% force tail,3961,0.030026899573614655,0.11157041279865663
top-5% force tail,3962,0.011270843074738978,0.11157041279865663
top-5% force tail,3963,0.023415388585518383,0.11157041279865663
top-5% force tail,3964,0.023415388585518383,0.11157041279865663
top-5% force tail,3965,0.022893887500357413,0.11157041279865663
top-5% force tail,3966,0.0063441766279560274,0.11157041279865663
top-5% force tail,3967,0.010152552384464518,0.11157041279865663
top-5% force tail,3968,0.010152552384464518,0.11157041279865663
top-5% force tail,3969,0.004022728256667894,0.11157041279865663
top-5% force tail,3970,0.013592291446027112,0.11157041279865663
top-5% force tail,3971,0.015603655574361058,0.11157041279865663
top-5% force tail,3972,0.020572439129069277,0.11157041279865663
top-5% force tail,3973,0.026031681523491973,0.11157041279865663
top-5% force tail,3974,0.031318540240275944,0.11157041279865663
top-5% force tail,3975,0.010152552384464518,0.11157041279865663
top-5% force tail,3976,0.01728556445772176,0.11157041279865663
top-5% force tail,3977,0.015603655574361058,0.11157041279865663
top-5% force tail,3978,0.0480324955857899,0.11157041279865663
top-5% force tail,3979,0.015274200329387814,0.11157041279865663
top-5% force tail,3980,0.005819739884842436,0.11157041279865663
top-5% force tail,3981,0.0063441766279560274,0.11157041279865663
top-5% force tail,3982,0.03230623083697752,0.11157041279865663
top-5% force tail,3983,0.054382216317381445,0.11157041279865663
top-5% force tail,3984,0.004022728256667894,0.11157041279865663
top-5% force tail,3985,0.008355540756289975,0.11157041279865663
top-5% force tail,3986,0.024533679275792846,0.11157041279865663
top-5% force tail,3987,0.024533679275792846,0.11157041279865663
top-5% force tail,3988,0.008355540756289975,0.11157041279865663
top-5% force tail,3989,0.013592291446027112,0.11157041279865663
top-5% force tail,3990,0.019082576085896304,0.11157041279865663
top-5% force tail,3991,0.023415388585518383,0.11157041279865663
top-5% force tail,3992,0.004022728256667894,0.11157041279865663
top-5% force tail,3993,0.03895692327504644,0.11157041279865663
top-5% force tail,3994,0.030026899573614655,0.11157041279865663
top-5% force tail,3995,0.013592291446027112,0.11157041279865663
top-5% force tail,3996,0.033279796341563056,0.11157041279865663
top-5% force tail,3997,0.027705451202326523,0.11157041279865663
top-5% force tail,3998,0.021733479702157683,0.11157041279865663
top-5% force tail,3999,0.010152552384464518,0.11157041279865663
giant-component change,0,0.03234541228695017,0.11116873591847197
giant-component change,1,0.04624685266084822,0.11116873591847197
giant-component change,2,0.018713939390950406,0.11116873591847197
giant-component change,3,0.010152552384464518,0.11116873591847197
giant-component change,4,0.019082576085896304,0.11116873591847197
giant-component change,5,0.027705451202326523,0.11116873591847197
giant-component change,6,0.015603655574361058,0.11116873591847197
giant-component change,7,0.020572439129069277,0.11116873591847197
giant-component change,8,0.010152552384464518,0.11116873591847197
giant-component change,9,0.010152552384464518,0.11116873591847197
giant-component change,10,0.025694087073992573,0.11116873591847197
giant-component change,11,0.026031681523491973,0.11116873591847197
giant-component change,12,0.010152552384464518,0.11116873591847197
giant-component change,13,0.00814118825613057,0.11116873591847197
giant-component change,14,0.030026899573614655,0.11116873591847197
giant-component change,15,0.004022728256667894,0.11116873591847197
giant-component change,16,0.002011364128333947,0.11116873591847197
giant-component change,17,0.02490525162869136,0.11116873591847197
giant-component change,18,0.015274200329387814,0.11116873591847197
giant-component change,19,0.020725303519284356,0.11116873591847197
giant-component change,20,0.010152552384464518,0.11116873591847197
giant-component change,21,0.013592291446027112,0.11116873591847197
giant-component change,22,0.01728556445772176,0.11116873591847197
giant-component change,23,0.017925103945649192,0.11116873591847197
giant-component change,24,0.0063441766279560274,0.11116873591847197
giant-component change,25,0.015603655574361058,0.11116873591847197
giant-component change,26,0.015274200329387814,0.11116873591847197
giant-component change,27,0.007831104013176384,0.11116873591847197
giant-component change,28,0.014485364884086598,0.11116873591847197
giant-component change,29,0.00814118825613057,0.11116873591847197
giant-component change,30,0.010152552384464518,0.11116873591847197
giant-component change,31,0.041052347902747734,0.11116873591847197
giant-component change,32,0.01728556445772176,0.11116873591847197
giant-component change,33,0.00814118825613057,0.11116873591847197
giant-component change,34,0.030026899573614655,0.11116873591847197
giant-component change,35,0.015274200329387814,0.11116873591847197
giant-component change,36,0.02490525162869136,0.11116873591847197
giant-component change,37,0.013592291446027112,0.11116873591847197
giant-component change,38,0.01728556445772176,0.11116873591847197
giant-component change,39,0.06593435755638416,0.11116873591847197
giant-component change,40,0.02947142058505457,0.11116873591847197
giant-component change,41,0.017925103945649192,0.11116873591847197
giant-component change,42,0.01628237651226114,0.11116873591847197
giant-component change,43,0.002011364128333947,0.11116873591847197
giant-component change,44,0.010152552384464518,0.11116873591847197
giant-component change,45,0.09081411104326455,0.11116873591847197
giant-component change,46,0.030026899573614655,0.11116873591847197
giant-component change,47,0.020725303519284356,0.11116873591847197
giant-component change,48,0.010152552384464518,0.11116873591847197
giant-component change,49,0.020725303519284356,0.11116873591847197
giant-component change,50,0.021733479702157683,0.11116873591847197
giant-component change,51,0.015603655574361058,0.11116873591847197
giant-component change,52,0.015603655574361058,0.11116873591847197
giant-component change,53,0.010152552384464518,0.11116873591847197
giant-component change,54,0.011270843074738978,0.11116873591847197
giant-component change,55,0.002011364128333947,0.11116873591847197
giant-component change,56,0.011270843074738978,0.11116873591847197
giant-component change,57,0.02685512764708098,0.11116873591847197
giant-component change,58,0.01347718870121327,0.11116873591847197
giant-component change,59,0.02947142058505457,0.11116873591847197
giant-component change,60,0.015603655574361058,0.11116873591847197
giant-component change,61,0.0063441766279560274,0.11116873591847197
giant-component change,62,0.005819739884842436,0.11116873591847197
giant-component change,63,0.0063441766279560274,0.11116873591847197
giant-component change,64,0.020725303519284356,0.11116873591847197
giant-component change,65,0.047381576014964975,0.11116873591847197
giant-component change,66,0.01347718870121327,0.11116873591847197
giant-component change,67,0.010152552384464518,0.11116873591847197
giant-component change,68,0.010152552384464518,0.11116873591847197
giant-component change,69,0.01728556445772176,0.11116873591847197
