test,null_index,delta_r2_null
loop_after_tail,374,0.0026745765301620095
loop_after_tail,375,3.608132185362045e-05
loop_after_tail,376,0.00022118694917672155
loop_after_tail,377,0.0003103766709463551
loop_after_tail,378,0.0009059036046487057
loop_after_tail,379,0.0015262887330989017
loop_after_tail,380,0.002699200260815604
loop_after_tail,381,0.0030140020494769937
loop_after_tail,382,0.005570415059647171
loop_after_tail,383,0.0023105002625318782
loop_after_tail,384,0.0101965592338783
loop_after_tail,385,0.00014281211943267813
loop_after_tail,386,0.00190952240895359
loop_after_tail,387,0.0003649247361504626
loop_after_tail,388,0.0004418876561028684
loop_after_tail,389,0.0003424268225282745
loop_after_tail,390,0.0004219935593507973
loop_after_tail,391,0.0007672577736159703
loop_after_tail,392,0.001303801818633099
loop_after_tail,393,7.931103595759659e-06
loop_after_tail,394,0.008486416706160238
loop_after_tail,395,0.0004493033035811722
loop_after_tail,396,2.0687091003557256e-06
loop_after_tail,397,0.004913204036193886
loop_after_tail,398,0.00457629626637257
loop_after_tail,399,0.0026033413301800312
loop_after_tail,400,0.0030504474906436485
loop_after_tail,401,0.0023625547744737796
loop_after_tail,402,0.00028175457210966037
loop_after_tail,403,9.73854983640221e-05
loop_after_tail,404,0.0016183829335093547
loop_after_tail,405,0.0012158991072708236
loop_after_tail,406,0.0001906552942690931
loop_after_tail,407,0.0008123961475388075
loop_after_tail,408,1.2018946538017161e-06
loop_after_tail,409,9.83007377741707e-06
loop_after_tail,410,0.0043075276509337845
loop_after_tail,411,9.621348779043082e-05
loop_after_tail,412,4.492657982746451e-06
loop_after_tail,413,0.0008058210741019867
loop_after_tail,414,0.0015149030368618588
loop_after_tail,415,0.0015243369440322008
loop_after_tail,416,0.003437506203906926
loop_after_tail,417,0.004340312701702542
loop_after_tail,418,0.004877817172580623
loop_after_tail,419,0.0005798601645292667
loop_after_tail,420,0.0003661602207116754
loop_after_tail,421,0.0012584020966938114
loop_after_tail,422,0.002129890171510107
loop_after_tail,423,0.00016734054095102202
loop_after_tail,424,0.006176757424011359
loop_after_tail,425,7.272420025739024e-06
loop_after_tail,426,0.0018546869304978397
loop_after_tail,427,9.558062904013731e-05
loop_after_tail,428,8.718070565461034e-07
loop_after_tail,429,0.0005500596572042271
loop_after_tail,430,0.0005120527107591588
loop_after_tail,431,0.0003824197600166279
loop_after_tail,432,0.000647776207425732
loop_after_tail,433,8.424066161383248e-05
loop_after_tail,434,0.002578268135437045
loop_after_tail,435,0.004205622956881538
loop_after_tail,436,0.0018912858713102665
loop_after_tail,437,0.0003371106422757064
loop_after_tail,438,0.0018607393517188209
loop_after_tail,439,0.0018039183091019817
loop_after_tail,440,0.0009282401960499786
loop_after_tail,441,0.000536864891021005
loop_after_tail,442,0.0007633431737842367
loop_after_tail,443,0.0007396775212359374
loop_after_tail,444,0.0017247234660937583
loop_after_tail,445,0.0005658700156485619
loop_after_tail,446,0.0008151318681209885
loop_after_tail,447,0.0002757010072167443
loop_after_tail,448,0.00066367664634992
loop_after_tail,449,0.008068771020722565
loop_after_tail,450,1.322537563885895e-05
loop_after_tail,451,0.00022746048800925678
loop_after_tail,452,0.004250207327709976
loop_after_tail,453,8.001916767730322e-05
loop_after_tail,454,0.0034612196573015064
loop_after_tail,455,0.004430781338252698
loop_after_tail,456,0.0006185201062444134
loop_after_tail,457,0.0019378396248554974
loop_after_tail,458,0.00022789304088777218
loop_after_tail,459,6.28778649831574e-05
loop_after_tail,460,0.0018027214251888912
loop_after_tail,461,0.00022631641853543272
loop_after_tail,462,0.0004826303621654482
loop_after_tail,463,0.0018699850623634662
loop_after_tail,464,2.9435055990623127e-05
loop_after_tail,465,0.002753347266077344
loop_after_tail,466,1.2386347986170776e-06
loop_after_tail,467,0.00023870173990192534
loop_after_tail,468,0.007660898951622586
loop_after_tail,469,0.00032704671694339105
loop_after_tail,470,0.002123918591287466
loop_after_tail,471,0.00036842774169709713
loop_after_tail,472,0.0003781058263867543
loop_after_tail,473,0.0009837880648498887
loop_after_tail,474,0.0028598470236784745
loop_after_tail,475,1.0621069505778458e-05
loop_after_tail,476,0.0017407751732857468
loop_after_tail,477,0.00024466615119600466
loop_after_tail,478,0.0002722229722312841
loop_after_tail,479,0.00034338513741438703
loop_after_tail,480,0.00011859550436954525
loop_after_tail,481,5.0776724314749444e-05
loop_after_tail,482,1.3664604593399687e-06
loop_after_tail,483,7.210930680212613e-05
loop_after_tail,484,0.004734963221165955
loop_after_tail,485,0.001469023711443529
loop_after_tail,486,0.0009741980718989129
loop_after_tail,487,4.547540489396873e-05
loop_after_tail,488,5.725471115658465e-06
loop_after_tail,489,0.001035544993042814
loop_after_tail,490,0.00012609571860044966
loop_after_tail,491,0.0049274497571525355
loop_after_tail,492,0.0024377575386991257
loop_after_tail,493,0.0016296591468258903
loop_after_tail,494,0.0011180978481272197
loop_after_tail,495,0.0008826401696793162
loop_after_tail,496,0.0014276943608843018
loop_after_tail,497,0.0007485992452309631
loop_after_tail,498,0.00012409262055101955
loop_after_tail,499,0.00022624717467356614
loop_after_tail,500,0.0005672270243904931
loop_after_tail,501,0.0003283654128383162
loop_after_tail,502,3.772993042283623e-05
loop_after_tail,503,0.004575914734611164
loop_after_tail,504,0.0045289762994367155
loop_after_tail,505,0.002249462763755483
loop_after_tail,506,0.000565042717229236
loop_after_tail,507,0.00029164129790082427
loop_after_tail,508,0.0014705647064965355
loop_after_tail,509,0.0023432225726678357
loop_after_tail,510,0.000501513174270718
loop_after_tail,511,0.0011111258600232654
loop_after_tail,512,8.262465729624857e-05
loop_after_tail,513,0.0008777044704199044
loop_after_tail,514,1.3032791155387358e-05
loop_after_tail,515,0.001028188138698094
loop_after_tail,516,0.001987897817683826
loop_after_tail,517,0.0011526957740566335
loop_after_tail,518,0.00016306883166150588
loop_after_tail,519,0.001776220764774128
loop_after_tail,520,0.0029815503945286315
loop_after_tail,521,0.00022300102792960352
loop_after_tail,522,2.5991586432017044e-06
loop_after_tail,523,7.055102710706862e-06
loop_after_tail,524,0.004535540680673522
loop_after_tail,525,0.0030036056430902125
loop_after_tail,526,0.00014797452290538082
loop_after_tail,527,0.00016990053747345524
loop_after_tail,528,0.00036247873718409096
loop_after_tail,529,5.858225071242451e-05
loop_after_tail,530,0.0006439403259282939
loop_after_tail,531,0.0006917465815901025
loop_after_tail,532,0.0002686762337898996
loop_after_tail,533,0.00259024535268082
loop_after_tail,534,0.004360559295434885
loop_after_tail,535,0.00033604701865552755
loop_after_tail,536,0.0020528726117289287
loop_after_tail,537,0.0013158553144261287
loop_after_tail,538,0.007613920472316682
loop_after_tail,539,3.658795755245858e-05
loop_after_tail,540,0.0030885994615053036
loop_after_tail,541,0.007781052017975965
loop_after_tail,542,0.0012530495305314027
loop_after_tail,543,0.0015903246743608213
loop_after_tail,544,0.0013963843403478338
loop_after_tail,545,3.5987706274998033e-06
loop_after_tail,546,0.0011543171122728735
loop_after_tail,547,0.0016579298015788613
loop_after_tail,548,0.0006889780829087977
loop_after_tail,549,6.627284502069841e-06
loop_after_tail,550,0.0014596791395150577
loop_after_tail,551,0.00022762690352184922
loop_after_tail,552,0.001908891588842998
loop_after_tail,553,0.0005774199141550529
loop_after_tail,554,0.00012508824000834196
loop_after_tail,555,0.00026902642309467595
loop_after_tail,556,4.363511319749325e-05
loop_after_tail,557,0.00019602825982967254
loop_after_tail,558,0.0008780606127185564
loop_after_tail,559,0.00046936962349120037
loop_after_tail,560,0.001006764811212757
loop_after_tail,561,0.002909884128561746
loop_after_tail,562,3.539705444866037e-06
loop_after_tail,563,0.0008426130432751533
loop_after_tail,564,8.828807833394237e-05
loop_after_tail,565,0.002665558298809323
loop_after_tail,566,0.0021967078363396286
loop_after_tail,567,3.479158179331421e-07
loop_after_tail,568,0.0006473458464815174
loop_after_tail,569,0.0003210017418062705
loop_after_tail,570,0.006681559673187509
loop_after_tail,571,0.00032932399686558256
loop_after_tail,572,0.007325030061295479
loop_after_tail,573,7.550132216715966e-05
loop_after_tail,574,8.02760591944729e-06
loop_after_tail,575,0.0005341989059417518
loop_after_tail,576,0.00011854720344195435
loop_after_tail,577,0.0005671607213786345
loop_after_tail,578,0.002231007678135777
loop_after_tail,579,0.002067509211991614
loop_after_tail,580,0.003070116177057991
loop_after_tail,581,0.0013626309133537573
loop_after_tail,582,0.0014194757245103995
loop_after_tail,583,0.002890093983372477
loop_after_tail,584,0.00029696468813034116
loop_after_tail,585,4.903253246124617e-05
loop_after_tail,586,0.0007369522601564649
loop_after_tail,587,3.063395966051985e-05
loop_after_tail,588,1.1623017784012646e-05
loop_after_tail,589,0.00043659316041766427
loop_after_tail,590,2.201776687305035e-06
loop_after_tail,591,0.0003682823802569901
loop_after_tail,592,0.001531659192117174
loop_after_tail,593,0.00013115404086283533
loop_after_tail,594,0.0008573386246801817
loop_after_tail,595,0.00030165934707759856
loop_after_tail,596,0.000729516221556703
loop_after_tail,597,8.60071220545322e-05
loop_after_tail,598,0.00019235120905303216
loop_after_tail,599,0.0004784222998436283
loop_after_tail,600,0.006254036208858782
loop_after_tail,601,0.00017592353838824515
loop_after_tail,602,7.416341762001011e-05
loop_after_tail,603,0.0004781289259099264
loop_after_tail,604,9.989047320413391e-07
loop_after_tail,605,0.0014189066610239554
loop_after_tail,606,3.663378299589848e-05
loop_after_tail,607,0.00037483374232072375
loop_after_tail,608,0.0001558511909595106
loop_after_tail,609,3.068012179863189e-07
loop_after_tail,610,0.0001029295649542794
loop_after_tail,611,0.0032791121260062894
loop_after_tail,612,0.0005016938141432226
loop_after_tail,613,0.0001928523268035498
loop_after_tail,614,0.003215735043129664
loop_after_tail,615,0.0009877939317208817
loop_after_tail,616,0.0018870220649446212
loop_after_tail,617,0.0005454234609452158
loop_after_tail,618,5.9567141728944506e-05
loop_after_tail,619,0.0007638179563433933
loop_after_tail,620,0.0031716433461272953
loop_after_tail,621,0.0006820385504434645
loop_after_tail,622,8.402101775994986e-06
loop_after_tail,623,0.0010970806035706104
loop_after_tail,624,0.00021377685875467733
loop_after_tail,625,2.337421833753517e-06
loop_after_tail,626,5.7256866183852395e-05
loop_after_tail,627,0.0003945711431356802
loop_after_tail,628,0.0001815914824796483
loop_after_tail,629,0.003400087633531945
loop_after_tail,630,0.00019993480754798565
loop_after_tail,631,0.00046671334610881576
loop_after_tail,632,3.790881327203621e-05
loop_after_tail,633,0.0004355176157733176
loop_after_tail,634,0.004729227587758289
loop_after_tail,635,0.0003434896571842261
loop_after_tail,636,0.00028562835573109346
loop_after_tail,637,0.001518186061871818
loop_after_tail,638,0.0014020475589593406
loop_after_tail,639,0.00020372203719987159
loop_after_tail,640,0.000202972259982781
loop_after_tail,641,0.002275561220930311
loop_after_tail,642,0.0003152332641458422
loop_after_tail,643,0.0004093488425016556
loop_after_tail,644,1.0924947890789127e-07
loop_after_tail,645,0.0004954009554580807
loop_after_tail,646,9.91415877813484e-05
loop_after_tail,647,9.946304588048793e-05
loop_after_tail,648,8.112639695356805e-06
loop_after_tail,649,3.584361644715095e-05
loop_after_tail,650,0.0006203838396745542
loop_after_tail,651,0.0036564109698709046
loop_after_tail,652,4.1079533492527354e-05
loop_after_tail,653,0.0002523024537590679
loop_after_tail,654,0.0017920446496664244
loop_after_tail,655,0.00040094791574085686
loop_after_tail,656,0.001658221052651121
loop_after_tail,657,2.4399841521693943e-06
loop_after_tail,658,0.0005599990300303448
loop_after_tail,659,2.9021642339865927e-05
loop_after_tail,660,0.0021204499345347516
loop_after_tail,661,0.0004487823538744662
loop_after_tail,662,0.0005691671209423488
loop_after_tail,663,3.646522408984332e-05
loop_after_tail,664,3.100045758874792e-05
loop_after_tail,665,0.0013452637802102707
loop_after_tail,666,0.0005014374979041003
loop_after_tail,667,0.0005476512727474736
loop_after_tail,668,0.002235462950980205
loop_after_tail,669,0.00016337326042348277
loop_after_tail,670,2.4494152512044565e-05
loop_after_tail,671,0.0007531075907972751
loop_after_tail,672,1.086139798212038e-06
loop_after_tail,673,0.00026382543949898807
loop_after_tail,674,0.000199930276179483
loop_after_tail,675,0.0028017953110267557
loop_after_tail,676,0.0006604741171861717
loop_after_tail,677,0.0075516919923002135
loop_after_tail,678,0.00019520254081828448
loop_after_tail,679,9.357244736418746e-05
loop_after_tail,680,1.6286207207283354e-06
loop_after_tail,681,0.0005616309955691623
loop_after_tail,682,0.001699250711275302
loop_after_tail,683,0.001520765648937994
loop_after_tail,684,0.00036823130207730426
loop_after_tail,685,0.0016150362002911312
loop_after_tail,686,0.0013662376643548413
loop_after_tail,687,0.0011809235312333355
loop_after_tail,688,0.0007506920821054308
loop_after_tail,689,0.00016399818851109416
loop_after_tail,690,0.00025766064388399457
loop_after_tail,691,7.900168177166211e-05
loop_after_tail,692,0.0002567906796709929
loop_after_tail,693,1.760863571032001e-05
loop_after_tail,694,0.00010110171112331923
loop_after_tail,695,0.001010766742728264
loop_after_tail,696,0.00011699990196156751
loop_after_tail,697,0.0002739959063217112
loop_after_tail,698,0.0015697515954191665
loop_after_tail,699,0.0011132858749016705
loop_after_tail,700,0.00010313661496208493
loop_after_tail,701,0.0004025054531555661
loop_after_tail,702,0.0017471807553770535
loop_after_tail,703,0.00028814464245918714
loop_after_tail,704,0.0012776349345156035
loop_after_tail,705,0.0006580658066818179
loop_after_tail,706,0.0007239734564817857
loop_after_tail,707,0.0028807414074851767
loop_after_tail,708,0.00041224987213717146
loop_after_tail,709,0.001815696610600659
loop_after_tail,710,0.0011702177583416962
loop_after_tail,711,0.00021541593843599216
loop_after_tail,712,0.0017623035250452501
loop_after_tail,713,0.00021340038663930638
loop_after_tail,714,0.0016936212880073187
loop_after_tail,715,7.905989242085187e-05
loop_after_tail,716,0.0009136949628292257
loop_after_tail,717,0.0009716246342175161
loop_after_tail,718,0.00011085582600922628
loop_after_tail,719,0.00012655038618603065
loop_after_tail,720,0.00010935266609224392
loop_after_tail,721,0.00035563192888210526
loop_after_tail,722,0.00036771446274452835
loop_after_tail,723,0.00010007066980777246
loop_after_tail,724,0.0009696598581515614
loop_after_tail,725,8.189977895867173e-08
loop_after_tail,726,0.0005225804818974611
loop_after_tail,727,2.2306309714892336e-06
loop_after_tail,728,0.00016160439508405844
loop_after_tail,729,0.0012261962531145976
loop_after_tail,730,6.3646760455338125e-06
loop_after_tail,731,8.641412857957054e-05
loop_after_tail,732,0.0002854597636868794
loop_after_tail,733,0.0007054372758003025
loop_after_tail,734,0.011095265070980243
loop_after_tail,735,0.004462675000449279
loop_after_tail,736,3.0425470125661214e-05
loop_after_tail,737,5.043579281549526e-06
loop_after_tail,738,0.005221722590817435
loop_after_tail,739,6.291266509172999e-05
loop_after_tail,740,0.005078596978844274
loop_after_tail,741,0.002079523985309084
loop_after_tail,742,0.00012848738000970084
loop_after_tail,743,0.0017992302263525328
loop_after_tail,744,0.0007950396131779502
loop_after_tail,745,0.0002547025648831358
loop_after_tail,746,0.0005702353133749671
loop_after_tail,747,0.0030874280047420433
loop_after_tail,748,5.574282753861848e-05
loop_after_tail,749,2.9141101847818263e-05
loop_after_tail,750,0.006302258378042436
loop_after_tail,751,0.00010390977699126225
loop_after_tail,752,0.0009224232671968258
loop_after_tail,753,4.985715569816307e-05
loop_after_tail,754,0.0006239980330543515
loop_after_tail,755,0.0001407449857061538
loop_after_tail,756,0.00047810881537935224
loop_after_tail,757,0.0007462264217618086
loop_after_tail,758,0.0003452173373786893
loop_after_tail,759,0.0006000556743860352
loop_after_tail,760,1.294530280049333e-05
loop_after_tail,761,0.0032178162443627922
loop_after_tail,762,0.000859054558424388
loop_after_tail,763,0.0003691491792540136
loop_after_tail,764,2.6712553690466656e-05
loop_after_tail,765,0.00034179125788602605
loop_after_tail,766,8.141959986551761e-05
loop_after_tail,767,0.0008852258913708555
loop_after_tail,768,8.57716823381427e-05
loop_after_tail,769,0.0008983987562878326
loop_after_tail,770,0.0007680203547151265
loop_after_tail,771,0.0002601658072124424
loop_after_tail,772,0.0006501676957165747
loop_after_tail,773,0.0033176649538572134
loop_after_tail,774,0.0015492932850798002
loop_after_tail,775,0.0006401621681285663
loop_after_tail,776,0.003399857910754478
loop_after_tail,777,0.004564270398167314
loop_after_tail,778,0.0035704092509647456
loop_after_tail,779,0.0062840155382313245
loop_after_tail,780,2.2030103903780685e-05
loop_after_tail,781,0.0002124072790974374
loop_after_tail,782,0.0002522578145534027
loop_after_tail,783,0.000891018523264564
loop_after_tail,784,0.0006549010442294945
loop_after_tail,785,0.0001500865827648301
loop_after_tail,786,0.0028527598058856185
loop_after_tail,787,0.0031125724565181923
loop_after_tail,788,0.0014322266204457312
loop_after_tail,789,0.0002678800915987267
loop_after_tail,790,0.000238856052831804
loop_after_tail,791,9.298334921248319e-05
loop_after_tail,792,0.001146254950264658
loop_after_tail,793,8.062712035861175e-05
loop_after_tail,794,7.363843005570025e-05
loop_after_tail,795,0.0012777690673929643
loop_after_tail,796,0.0025306747269087104
loop_after_tail,797,0.004873289987687324
loop_after_tail,798,4.4208781193155744e-05
loop_after_tail,799,0.0003600184501547643
loop_after_tail,800,0.0011976458620422958
loop_after_tail,801,0.00013866136776474747
loop_after_tail,802,0.0032538203900766005
loop_after_tail,803,0.0022211401399352404
loop_after_tail,804,0.0003847924046894713
loop_after_tail,805,0.005078843756534002
loop_after_tail,806,0.0026077618410217385
loop_after_tail,807,0.0031381476549494636
loop_after_tail,808,1.2622821430996467e-05
loop_after_tail,809,0.0006975374672842927
loop_after_tail,810,0.00026972404862912747
loop_after_tail,811,0.005941215012110979
loop_after_tail,812,0.001120282045135923
loop_after_tail,813,0.0031930287346670916
loop_after_tail,814,0.0033449227139032978
loop_after_tail,815,0.0014422551677393258
loop_after_tail,816,5.634987443770001e-05
loop_after_tail,817,0.0003540897328186965
loop_after_tail,818,0.0005453512308508657
loop_after_tail,819,0.002054845626616064
loop_after_tail,820,0.00181753532686324
loop_after_tail,821,0.0033837843746480356
loop_after_tail,822,0.0012158080054902598
loop_after_tail,823,0.005889961266699384
loop_after_tail,824,0.003262401671613846
loop_after_tail,825,2.8881372887923362e-05
loop_after_tail,826,0.0008110405014096767
loop_after_tail,827,0.0009543989544770204
loop_after_tail,828,0.0003257473850274417
loop_after_tail,829,0.0008801856105190575
loop_after_tail,830,0.0017996727013935843
loop_after_tail,831,0.00011125458868377347
loop_after_tail,832,0.0008367862372501422
loop_after_tail,833,4.385425241426599e-05
loop_after_tail,834,0.0012166119745770088
loop_after_tail,835,0.002223943967830877
loop_after_tail,836,0.0005201136415106111
loop_after_tail,837,0.0001018635601535145
loop_after_tail,838,0.0011767544157963439
loop_after_tail,839,0.005594989395157013
loop_after_tail,840,2.828162748214069e-06
loop_after_tail,841,0.00017163838737899173
loop_after_tail,842,0.0003291619589708139
loop_after_tail,843,3.493737671222963e-05
loop_after_tail,844,0.00030970509019379033
loop_after_tail,845,0.0012635196451353803
loop_after_tail,846,0.0013459812991353237
loop_after_tail,847,0.00011327755720735855
loop_after_tail,848,0.0065572133861820925
loop_after_tail,849,0.0014113684064405163
loop_after_tail,850,0.00010723300067438934
loop_after_tail,851,1.6596927474799017e-05
loop_after_tail,852,0.00042325307583990224
loop_after_tail,853,0.00011660053467577036
loop_after_tail,854,4.962101737593372e-05
loop_after_tail,855,0.0013328642101553267
loop_after_tail,856,0.00026745656943683027
loop_after_tail,857,3.201181083278826e-05
loop_after_tail,858,8.794014301838349e-05
loop_after_tail,859,6.748577893211927e-05
loop_after_tail,860,3.421077286092089e-05
loop_after_tail,861,0.0038785866830360893
loop_after_tail,862,0.001280654704648776
loop_after_tail,863,0.00032369668981147015
loop_after_tail,864,0.0001722350566640829
loop_after_tail,865,3.4213045729813985e-09
loop_after_tail,866,0.0007028723515249968
loop_after_tail,867,0.000627785639087941
loop_after_tail,868,8.466110245830549e-05
loop_after_tail,869,0.0057087294589524
loop_after_tail,870,0.0002824879546612369
loop_after_tail,871,0.0002301586496923358
loop_after_tail,872,0.0023055347878641053
loop_after_tail,873,0.0030542910677544555
loop_after_tail,874,0.00025879113440330226
loop_after_tail,875,7.642140666952457e-06
loop_after_tail,876,0.00194823659723653
loop_after_tail,877,0.00013080720141356306
loop_after_tail,878,8.423316418260107e-06
loop_after_tail,879,7.811560932680095e-05
loop_after_tail,880,0.00045727159822372965
loop_after_tail,881,0.0007477192984420844
loop_after_tail,882,0.001013331332013978
loop_after_tail,883,0.0007154754385756412
loop_after_tail,884,0.0002711781072669561
loop_after_tail,885,0.0010080222837975938
loop_after_tail,886,0.002332513755997301
loop_after_tail,887,0.0035720356357314964
loop_after_tail,888,0.004862880697371175
loop_after_tail,889,0.00029042038184567964
loop_after_tail,890,0.013219751848274175
loop_after_tail,891,0.0002302471260883232
loop_after_tail,892,0.0013590241969221317
loop_after_tail,893,0.002342295170544073
loop_after_tail,894,4.794150741582737e-05
loop_after_tail,895,0.0013590298546454216
loop_after_tail,896,0.000490815255859367
loop_after_tail,897,0.008006735816814659
loop_after_tail,898,6.012346530792634e-05
loop_after_tail,899,0.0010634328738624577
loop_after_tail,900,6.443248032594884e-05
loop_after_tail,901,0.0013651642124238306
loop_after_tail,902,0.000380834977916078
loop_after_tail,903,0.0013278169172643572
loop_after_tail,904,0.002333051277389142
loop_after_tail,905,0.0016790745291501707
loop_after_tail,906,1.810190677620227e-05
loop_after_tail,907,0.0040293433825714375
loop_after_tail,908,0.00011822198065281064
loop_after_tail,909,0.004303890957413237
loop_after_tail,910,6.002746918964963e-05
loop_after_tail,911,0.0011446039408997688
loop_after_tail,912,0.0008761483088282063
loop_after_tail,913,4.42208797002408e-06
loop_after_tail,914,0.0014605147436279609
loop_after_tail,915,0.002665542535313037
loop_after_tail,916,0.004563581884435508
loop_after_tail,917,0.0009517908747480597
loop_after_tail,918,0.0002246954487290509
loop_after_tail,919,0.003588045796041328
loop_after_tail,920,9.49214242547125e-05
loop_after_tail,921,0.00011931523793629051
loop_after_tail,922,0.000235964833860125
loop_after_tail,923,0.0029307348279721257
loop_after_tail,924,0.0013965162945051013
loop_after_tail,925,0.0004169604824385553
loop_after_tail,926,0.0003860012946421687
loop_after_tail,927,0.00014648898636937524
loop_after_tail,928,0.001612957787357372
loop_after_tail,929,0.00012651502862326414
loop_after_tail,930,2.4987515434560237e-05
loop_after_tail,931,5.8131911869652164e-05
loop_after_tail,932,0.0022615205142042516
loop_after_tail,933,0.0033795925429733753
loop_after_tail,934,0.004217477456730401
loop_after_tail,935,0.0011608849862767556
loop_after_tail,936,0.00035799679298509357
loop_after_tail,937,3.119188831912645e-05
loop_after_tail,938,0.00012806599677539499
loop_after_tail,939,5.4666867714603384e-05
loop_after_tail,940,0.0001622398874134845
loop_after_tail,941,0.0006513344970090484
loop_after_tail,942,0.0016616146541846843
loop_after_tail,943,0.0014786074955808193
loop_after_tail,944,5.617327037643616e-05
loop_after_tail,945,0.001622114972199884
loop_after_tail,946,0.0001771540629039725
loop_after_tail,947,0.0015172712939182098
loop_after_tail,948,0.0003685510603523845
loop_after_tail,949,0.0002890158179780222
loop_after_tail,950,8.923769625113209e-05
loop_after_tail,951,0.0005750111897599997
loop_after_tail,952,0.0005468770495300479
loop_after_tail,953,0.004133402164041899
loop_after_tail,954,0.0011467977401560248
loop_after_tail,955,0.005675895073480541
loop_after_tail,956,6.529496702545323e-06
loop_after_tail,957,0.0001376298159199152
loop_after_tail,958,0.0042332022999559404
loop_after_tail,959,0.00020964412495916296
loop_after_tail,960,0.0008090705029764056
loop_after_tail,961,3.7085064527042633e-06
loop_after_tail,962,0.001011838312582558
loop_after_tail,963,0.0009047717962221702
loop_after_tail,964,0.0060209509735212885
loop_after_tail,965,0.0002364954008525766
loop_after_tail,966,8.321965117019658e-09
loop_after_tail,967,0.00327912611109038
loop_after_tail,968,0.0012901646935314925
loop_after_tail,969,0.0004512248894691373
loop_after_tail,970,0.00973625739615347
loop_after_tail,971,0.0010760709571110416
loop_after_tail,972,0.0036700275263810145
loop_after_tail,973,0.002492725571003329
loop_after_tail,974,8.208266085096838e-05
loop_after_tail,975,0.003129865429836176
loop_after_tail,976,0.00015366940883554392
loop_after_tail,977,0.0024585035506468067
loop_after_tail,978,0.00014017453701231641
loop_after_tail,979,0.00012033109348397186
loop_after_tail,980,0.001521010664567335
loop_after_tail,981,0.00023155188249912584
loop_after_tail,982,0.00043527645763652423
loop_after_tail,983,0.00013833190208600854
loop_after_tail,984,0.0020788595271573618
loop_after_tail,985,1.1603189590259078e-06
loop_after_tail,986,0.000587852977252723
loop_after_tail,987,0.002506531590601213
loop_after_tail,988,1.1377612360030653e-06
loop_after_tail,989,0.002731058918252982
loop_after_tail,990,0.000270917165065665
loop_after_tail,991,0.0004987490396957117
loop_after_tail,992,0.003250309763072945
loop_after_tail,993,0.003710957790587388
loop_after_tail,994,0.0007642870227224652
loop_after_tail,995,0.0011206248034337785
loop_after_tail,996,1.0714015833857005e-05
loop_after_tail,997,0.0013739326441002397
loop_after_tail,998,0.00053682389173626
loop_after_tail,999,0.000779002164396192
loop_after_tail,1000,0.0007330361918143069
loop_after_tail,1001,6.291473820674298e-05
loop_after_tail,1002,0.0014185656445656614
loop_after_tail,1003,0.0025275583818340497
loop_after_tail,1004,0.006061599996598943
loop_after_tail,1005,0.001284370173038285
loop_after_tail,1006,1.5744730569311471e-06
loop_after_tail,1007,0.0031274280296280654
loop_after_tail,1008,0.0008051766638693669
loop_after_tail,1009,0.0006603131416628161
loop_after_tail,1010,0.00025794808185386486
loop_after_tail,1011,0.005820808083260798
loop_after_tail,1012,0.004241630431451648
loop_after_tail,1013,2.558145242304022e-07
loop_after_tail,1014,0.0006043060764678865
loop_after_tail,1015,0.0001310397192755275
loop_after_tail,1016,0.007460376458450435
loop_after_tail,1017,3.5098564998614634e-05
loop_after_tail,1018,0.000645183508853453
loop_after_tail,1019,9.527095166406152e-05
loop_after_tail,1020,0.0006296700327133031
loop_after_tail,1021,0.0012535976812588778
loop_after_tail,1022,0.00021053725163910908
loop_after_tail,1023,1.0676622534733227e-05
loop_after_tail,1024,0.0007937557236773474
loop_after_tail,1025,0.0004394392473865416
loop_after_tail,1026,0.0011049633430846306
loop_after_tail,1027,0.00044099514688000774
loop_after_tail,1028,0.0005283984638100314
loop_after_tail,1029,0.0004719821844837435
loop_after_tail,1030,0.00027282797251648727
loop_after_tail,1031,0.0011610629222461588
loop_after_tail,1032,0.00620210950733624
loop_after_tail,1033,0.007543959146347534
loop_after_tail,1034,7.095959856329159e-05
loop_after_tail,1035,0.003400505623726735
loop_after_tail,1036,0.0012998190180153468
loop_after_tail,1037,7.579099986720905e-05
loop_after_tail,1038,0.0024034172556262057
loop_after_tail,1039,4.906948745997397e-06
loop_after_tail,1040,0.0017002471966443
loop_after_tail,1041,0.0002685626355571902
loop_after_tail,1042,0.0008344350216278329
loop_after_tail,1043,0.001421772047150105
loop_after_tail,1044,0.0014847971526007475
loop_after_tail,1045,1.4163430433145052e-05
loop_after_tail,1046,0.00021073804779780936
loop_after_tail,1047,0.0003155798255125575
loop_after_tail,1048,0.0010685447019558314
loop_after_tail,1049,0.0036768852625124193
loop_after_tail,1050,0.001099709860177378
loop_after_tail,1051,6.951314774372719e-05
loop_after_tail,1052,0.0016926713670659677
loop_after_tail,1053,0.0010636503826246813
loop_after_tail,1054,0.0003335921396745434
loop_after_tail,1055,0.0001947472593069044
loop_after_tail,1056,0.0004893097560705328
loop_after_tail,1057,0.007038446770014861
loop_after_tail,1058,0.0010949138519849022
loop_after_tail,1059,0.0018311935586088346
loop_after_tail,1060,0.0016239073615478272
loop_after_tail,1061,0.00046770284475705637
loop_after_tail,1062,0.0020506133723606768
loop_after_tail,1063,6.201085182599986e-05
loop_after_tail,1064,3.7130192471757084e-06
loop_after_tail,1065,2.6899207934527603e-05
loop_after_tail,1066,0.0004930349245955146
