predictor,lag,null_index,rho_null
top-5% tail,2,322,-0.13231287310577072
top-5% tail,2,323,0.24740329317093443
top-5% tail,2,324,-0.2023179025168923
top-5% tail,2,325,0.30362336270800994
top-5% tail,2,326,0.11092694233670815
top-5% tail,2,327,-0.22838337232949205
top-5% tail,2,328,0.4592945704226893
top-5% tail,2,329,-0.35206752531105817
top-5% tail,2,330,-0.16421683322035385
top-5% tail,2,331,0.09314032057029151
top-5% tail,2,332,0.06923093743849906
top-5% tail,2,333,-0.10569198136931186
top-5% tail,2,334,-0.30083313288578867
top-5% tail,2,335,-0.056342524764383034
top-5% tail,2,336,0.14376243685902346
top-5% tail,2,337,-0.13776213072095517
top-5% tail,2,338,-0.2513655944545276
top-5% tail,2,339,0.21024687848505394
top-5% tail,2,340,-0.16056067000502944
top-5% tail,2,341,0.3425072707791214
top-5% tail,2,342,0.2722748245172859
top-5% tail,2,343,0.17900767531871162
top-5% tail,2,344,-0.18149614047363935
top-5% tail,2,345,0.08464717587632024
top-5% tail,2,346,0.12613325752771645
top-5% tail,2,347,0.10082875948481337
top-5% tail,2,348,-0.33701865255515956
top-5% tail,2,349,-0.24745140058166237
top-5% tail,2,350,0.21664953751284693
top-5% tail,2,351,-0.14863877894644772
top-5% tail,2,352,0.20568104786687375
top-5% tail,2,353,-0.4558177166473509
top-5% tail,2,354,-0.29740438652117823
top-5% tail,2,355,0.1310708272287945
top-5% tail,2,356,0.0066388226804574586
top-5% tail,2,357,0.18576895322647657
top-5% tail,2,358,0.14657016028514577
top-5% tail,2,359,0.182060309199449
top-5% tail,2,360,0.10034768537753386
top-5% tail,2,361,0.18171481052240276
top-5% tail,2,362,0.25430014650893273
top-5% tail,2,363,0.18991931075200633
top-5% tail,2,364,0.28735868448098667
top-5% tail,2,365,0.061441910301546006
top-5% tail,2,366,0.3023988104349348
top-5% tail,2,367,0.07551551463995979
top-5% tail,2,368,-0.0657497102621854
top-5% tail,2,369,-0.2347466707485076
top-5% tail,2,370,0.21573987010999107
top-5% tail,2,371,0.18757516782926245
top-5% tail,2,372,-0.05083641293652009
top-5% tail,2,373,-0.36045570838162305
top-5% tail,2,374,-0.09766241717871905
top-5% tail,2,375,0.03843782117163413
top-5% tail,2,376,-0.10363210950996044
top-5% tail,2,377,-0.29594804399641383
top-5% tail,2,378,-0.005221840764470491
top-5% tail,2,379,-0.23026393474885748
top-5% tail,2,380,0.1408891124182721
top-5% tail,2,381,-0.16582187137827734
top-5% tail,2,382,0.3420961710874462
top-5% tail,2,383,0.4269882574183815
top-5% tail,2,384,-0.29708950165095893
top-5% tail,2,385,-0.18330672847740048
top-5% tail,2,386,0.1552469878200783
top-5% tail,2,387,0.29832717412695986
top-5% tail,2,388,-0.41158951258446136
top-5% tail,2,389,-0.04883776869082243
top-5% tail,2,390,-0.29794231484113626
top-5% tail,2,391,-0.0662745183792176
top-5% tail,2,392,0.11081760731232643
top-5% tail,2,393,0.029865955260108025
top-5% tail,2,394,-0.008519385099822878
top-5% tail,2,395,0.22345454943036455
top-5% tail,2,396,-0.08704379961076733
top-5% tail,2,397,0.022951608318208656
top-5% tail,2,398,0.20063851654238923
top-5% tail,2,399,-0.15777044018280817
top-5% tail,2,400,0.22638035468281914
top-5% tail,2,401,0.2562288163390261
top-5% tail,2,402,0.28114845509610553
top-5% tail,2,403,-0.09309221315956355
top-5% tail,2,404,-0.21344383459797517
top-5% tail,2,405,-0.2885788633530866
top-5% tail,2,406,-0.4470577944938882
top-5% tail,2,407,0.22309593055039256
top-5% tail,2,408,-0.08441975902560626
top-5% tail,2,409,-0.05130874024184908
top-5% tail,2,410,-0.1723251186285015
top-5% tail,2,411,0.14272156742690956
top-5% tail,2,412,-0.15246550479980758
top-5% tail,2,413,0.07035052808816777
top-5% tail,2,414,-0.029533576785987625
top-5% tail,2,415,-0.21686383416063507
top-5% tail,2,416,0.25021976339900726
top-5% tail,2,417,-0.39973759594148395
top-5% tail,2,418,0.23864774441844702
top-5% tail,2,419,0.28874505259014677
top-5% tail,2,420,-0.07461896744002974
top-5% tail,2,421,-0.23059631322297788
top-5% tail,2,422,-0.34147952154993333
top-5% tail,2,423,-0.18641184316984105
top-5% tail,2,424,-0.17065885285692423
top-5% tail,2,425,0.29446546106579785
top-5% tail,2,426,-0.33950274430911204
top-5% tail,2,427,-0.03706894666637511
top-5% tail,2,428,0.27868185694605413
top-5% tail,2,429,0.31797249130786565
top-5% tail,2,430,-0.20950340031925835
top-5% tail,2,431,0.2968533379982944
top-5% tail,2,432,0.22714569985349112
top-5% tail,2,433,0.15952854737486608
top-5% tail,2,434,0.292479937023026
top-5% tail,2,435,0.29377009031073015
top-5% tail,2,436,-0.31961251667359125
top-5% tail,2,437,0.04157792307187685
top-5% tail,2,438,0.1907240165314557
top-5% tail,2,439,0.2674116026327874
top-5% tail,2,440,0.048168638341606354
top-5% tail,2,441,0.2323937810238132
top-5% tail,2,442,0.2978942074304083
top-5% tail,2,443,0.14538059521987276
top-5% tail,2,444,-0.16119481314644335
top-5% tail,2,445,-0.14018499486125385
top-5% tail,2,446,-0.10071067765848112
top-5% tail,2,447,0.2537316043821478
top-5% tail,2,448,0.17576261179506245
top-5% tail,2,449,-0.030954932102949865
top-5% tail,2,450,-0.24085631191095758
top-5% tail,2,451,-0.26427587413352
top-5% tail,2,452,0.2857886335308653
top-5% tail,2,453,-0.019579716166276708
top-5% tail,2,454,-0.3645579584964248
top-5% tail,2,455,0.22433797642736877
top-5% tail,2,456,0.15346701362314405
top-5% tail,2,457,-0.2860554109903567
top-5% tail,2,458,0.09216942555378191
top-5% tail,2,459,0.40856311910957566
top-5% tail,2,460,0.08695633159126195
top-5% tail,2,461,-0.23722201570050955
top-5% tail,2,462,0.3387155321335637
top-5% tail,2,463,0.05293564540464893
top-5% tail,2,464,0.25017165598827934
top-5% tail,2,465,0.30458551092256897
top-5% tail,2,466,-0.18408519385099825
top-5% tail,2,467,0.25775513327939475
top-5% tail,2,468,0.11722901314206995
top-5% tail,2,469,-0.2521571800310512
top-5% tail,2,470,-0.08351446502372573
top-5% tail,2,471,0.07190308543438806
top-5% tail,2,472,0.29877326102643725
top-5% tail,2,473,-0.2510594563862588
top-5% tail,2,474,0.20206424526032674
top-5% tail,2,475,-0.23881393365550727
top-5% tail,2,476,-0.21165511359909034
top-5% tail,2,477,-0.170427062605235
top-5% tail,2,478,-0.17603813605650437
top-5% tail,2,479,-0.21559992127878247
top-5% tail,2,480,0.21506199295882447
top-5% tail,2,481,-0.2537490979860489
top-5% tail,2,482,-0.2498305307122084
top-5% tail,2,483,0.2755986092584899
top-5% tail,2,484,-0.22029695392622076
top-5% tail,2,485,-0.0605847237103934
top-5% tail,2,486,0.3210076315847019
top-5% tail,2,487,0.36335527322822603
top-5% tail,2,488,-0.1627648640965647
top-5% tail,2,489,0.20292143185147934
top-5% tail,2,490,-0.2451072576589185
top-5% tail,2,491,0.1988979029542324
top-5% tail,2,492,-0.262906999628261
top-5% tail,2,493,-0.3020226979510617
top-5% tail,2,494,0.04746014738361287
top-5% tail,2,495,-0.23836784675602984
top-5% tail,2,496,-0.22102731188909056
top-5% tail,2,497,-0.23920316634230612
top-5% tail,2,498,-0.2084800244910455
top-5% tail,2,499,0.004290306356738318
top-5% tail,2,500,0.30963678904900405
top-5% tail,2,501,-0.36649100172749344
top-5% tail,2,502,0.3737945813561917
top-5% tail,2,503,0.3603551201591919
top-5% tail,2,504,-0.28130589753121515
top-5% tail,2,505,-0.1358728214996392
top-5% tail,2,506,-0.1853972141435788
top-5% tail,2,507,-0.14025496927685815
top-5% tail,2,508,-0.5857645798255013
top-5% tail,2,509,0.29258489864643245
top-5% tail,2,510,0.07871684415385626
top-5% tail,2,511,-0.33754346067219176
top-5% tail,2,512,0.06401784347597911
top-5% tail,2,513,0.3027093219041788
top-5% tail,2,514,0.25929019702171396
top-5% tail,2,515,0.15451662985720846
top-5% tail,2,516,0.24548774354376682
top-5% tail,2,517,-0.24293367737421007
top-5% tail,2,518,0.10127047298331551
top-5% tail,2,519,-0.041486081651396216
top-5% tail,2,520,-0.2447617589818723
top-5% tail,2,521,-0.14863440554547247
top-5% tail,2,522,0.14330322975662027
top-5% tail,2,523,0.29792044783625987
top-5% tail,2,524,-0.26934464586385604
top-5% tail,2,525,0.14102468784850541
top-5% tail,2,526,-0.13946338370033456
top-5% tail,2,527,-0.3043362270669787
top-5% tail,2,528,0.13082154337320417
top-5% tail,2,529,-0.2057379020795522
top-5% tail,2,530,0.16525770265246773
top-5% tail,2,531,-0.08192692046970328
top-5% tail,2,532,-0.29946425838052965
top-5% tail,2,533,-0.26365922459600716
top-5% tail,2,534,0.044215083859963714
top-5% tail,2,535,-0.10953620082657278
top-5% tail,2,536,0.09588244298178479
top-5% tail,2,537,0.24970370208392562
top-5% tail,2,538,-0.3120552797883274
top-5% tail,2,539,-0.07004001661892371
top-5% tail,2,540,0.1132317246506746
top-5% tail,2,541,-0.13576785987623277
top-5% tail,2,542,-0.05810063195644094
top-5% tail,2,543,0.22019199230281436
top-5% tail,2,544,0.29751372154555994
top-5% tail,2,545,-0.086077277995233
top-5% tail,2,546,0.2889899630447618
top-5% tail,2,547,-0.24201963657037898
top-5% tail,2,548,0.1717128424919639
top-5% tail,2,549,0.09538824867157947
top-5% tail,2,550,-0.10408694321138835
top-5% tail,2,551,-0.21196125166735916
top-5% tail,2,552,0.22978286064157796
top-5% tail,2,553,0.20354245478996746
top-5% tail,2,554,-0.20184994861253855
top-5% tail,2,555,-0.13452581399925656
top-5% tail,2,556,0.17204959436705958
top-5% tail,2,557,0.23552513612210538
top-5% tail,2,558,-0.19842994904987865
top-5% tail,2,559,0.16234064420196367
top-5% tail,2,560,-0.18479368480899172
top-5% tail,2,561,-0.18133869803852973
top-5% tail,2,562,0.2460781526754281
top-5% tail,2,563,-0.23553388292405592
top-5% tail,2,564,0.06286326561850825
top-5% tail,2,565,0.17161225426953275
top-5% tail,2,566,0.20331941134022874
top-5% tail,2,567,0.13099210601123967
top-5% tail,2,568,0.04870656666156437
top-5% tail,2,569,-0.008554372307625025
top-5% tail,2,570,0.23025518794690694
top-5% tail,2,571,0.11957752946578909
top-5% tail,2,572,0.005514858629813476
top-5% tail,2,573,-0.157669851960377
top-5% tail,2,574,-0.09917998731713719
top-5% tail,2,575,-0.3365813124576327
top-5% tail,2,576,0.2533467450963242
top-5% tail,2,577,0.09307909295663774
top-5% tail,2,578,-0.1924996173274147
top-5% tail,2,579,-0.12338676171524787
top-5% tail,2,580,0.22132907655638406
top-5% tail,2,581,0.037506286763901955
top-5% tail,2,582,-0.09541011567645581
top-5% tail,2,583,0.3635651964750389
top-5% tail,2,584,0.09617108744615252
top-5% tail,2,585,-0.019028667643392887
top-5% tail,2,586,-0.3505674487765411
top-5% tail,2,587,0.43047385799567045
top-5% tail,2,588,0.2168594607596598
top-5% tail,2,589,0.18854606284577205
top-5% tail,2,590,0.27143950493100966
top-5% tail,2,591,0.4592289694080603
top-5% tail,2,592,0.044901707813080845
top-5% tail,2,593,-0.12454571297369402
top-5% tail,2,594,0.1188165576960924
top-5% tail,2,595,0.26222037567514384
top-5% tail,2,596,-0.2582230871837485
top-5% tail,2,597,-0.18426012989000898
top-5% tail,2,598,0.2717981238109817
top-5% tail,2,599,0.250574008878004
top-5% tail,2,600,0.3843432245085391
top-5% tail,2,601,0.4454789967418163
top-5% tail,2,602,0.19998687979707422
top-5% tail,2,603,-0.34109903566508504
top-5% tail,2,604,-0.34547243664035343
top-5% tail,2,605,0.19418337670289304
top-5% tail,2,606,0.1172640003498721
top-5% tail,2,607,0.3868754236732195
top-5% tail,2,608,-0.219877107432595
top-5% tail,2,609,0.03824101812774705
top-5% tail,2,610,0.20233539612079338
top-5% tail,2,611,0.3553825632503117
top-5% tail,2,612,0.14888368940106275
top-5% tail,2,613,0.048702193260589104
top-5% tail,2,614,0.18663051321860447
top-5% tail,2,615,-0.2357569263737946
top-5% tail,2,616,-0.35093918785943895
top-5% tail,2,617,0.11763573943276992
top-5% tail,2,618,0.21973278520041115
top-5% tail,2,619,-0.07443091119809321
top-5% tail,2,620,0.1546259648815902
top-5% tail,2,621,-0.21206621329076564
top-5% tail,2,622,0.22496774616780743
top-5% tail,2,623,-0.2537490979860489
top-5% tail,2,624,0.22629288666331376
top-5% tail,2,625,-0.2191554962716757
top-5% tail,2,626,-0.20196365703789554
top-5% tail,2,627,-0.28644901707813086
top-5% tail,2,628,0.13730729701952726
top-5% tail,2,629,0.05530602873324442
top-5% tail,2,630,0.005925958321488707
top-5% tail,2,631,-0.2183682840961274
top-5% tail,2,632,-0.1769040694496075
top-5% tail,2,633,-0.014576545450569639
top-5% tail,2,634,0.10623428309024514
top-5% tail,2,635,0.2841573549670902
top-5% tail,2,636,0.21584920513437278
top-5% tail,2,637,-0.010080689247993704
top-5% tail,2,638,0.13772277011217776
top-5% tail,2,639,-0.09477159913406662
top-5% tail,2,640,0.22323587938160117
top-5% tail,2,641,0.07937285430014653
top-5% tail,2,642,-0.14773785834554243
top-5% tail,2,643,0.21497015153834384
top-5% tail,2,644,-0.37821171634121276
top-5% tail,2,645,-0.27042924930572265
top-5% tail,2,646,0.13414970151538347
top-5% tail,2,647,-0.21974153200236166
top-5% tail,2,648,0.3219916468041373
top-5% tail,2,649,-0.08893310883208327
top-5% tail,2,650,-0.21859132754586605
top-5% tail,2,651,0.19638757079442834
top-5% tail,2,652,-0.2560888675078175
top-5% tail,2,653,0.11443878331984869
top-5% tail,2,654,-0.10242067743981106
top-5% tail,2,655,0.1430889331088321
top-5% tail,2,656,-0.21511010036955241
top-5% tail,2,657,-0.257693905665741
top-5% tail,2,658,-0.3412564781001947
top-5% tail,2,659,0.04855787102840525
top-5% tail,2,660,0.3772626883295795
top-5% tail,2,661,0.23559948393868496
top-5% tail,2,662,0.0820756161028624
top-5% tail,2,663,0.35822090048326094
top-5% tail,2,664,-0.2462443419124883
top-5% tail,2,665,-0.3785659618202096
top-5% tail,2,666,0.10314228860073037
top-5% tail,2,667,0.2788655397870154
top-5% tail,2,668,0.0839168179134504
top-5% tail,2,669,0.004880715488399554
top-5% tail,2,670,-0.13219479127943845
top-5% tail,2,671,0.4129190264809429
top-5% tail,2,672,-0.3565677549146094
top-5% tail,2,673,-0.21264787562047632
top-5% tail,2,674,-0.29770177778749646
top-5% tail,2,675,0.12160678751831364
top-5% tail,2,676,-0.19347925914587483
top-5% tail,2,677,0.03456298790754631
top-5% tail,2,678,0.25735715379064533
top-5% tail,2,679,0.3128643589687521
top-5% tail,2,680,-0.07878681856946054
top-5% tail,2,681,0.17746386477444187
top-5% tail,2,682,-0.2867070477356717
top-5% tail,2,683,0.07083597559642257
top-5% tail,2,684,0.2792678926767401
top-5% tail,2,685,-0.1762393125013667
top-5% tail,2,686,0.18264197152915967
top-5% tail,2,687,0.2997878900526995
top-5% tail,2,688,-0.13524742516017582
top-5% tail,2,689,-0.27078786818569467
top-5% tail,2,690,-0.0430255187946907
top-5% tail,2,691,0.10302858017537339
top-5% tail,2,692,-0.05076206511994053
top-5% tail,2,693,0.2081345258139993
top-5% tail,2,694,-0.323942183639107
top-5% tail,2,695,0.13641074981959722
top-5% tail,2,696,-0.4027989766241719
top-5% tail,2,697,0.3199448951477117
top-5% tail,2,698,-0.36298790754630345
top-5% tail,2,699,-0.32185169797292873
top-5% tail,2,700,0.27818328923487357
top-5% tail,2,701,-0.2523452362729877
top-5% tail,2,702,0.3073407535369881
top-5% tail,2,703,0.2719380726421903
top-5% tail,2,704,0.26359799698235337
top-5% tail,2,705,-0.05011917517657607
top-5% tail,2,706,-0.14076665719096457
top-5% tail,2,707,0.025033347182436425
top-5% tail,2,708,-0.3209682709759245
top-5% tail,2,709,0.16008396929872518
top-5% tail,2,710,-0.12933021364063765
top-5% tail,2,711,0.15752552972819314
top-5% tail,2,712,-0.31220834882246185
top-5% tail,2,713,-0.12106885919835562
top-5% tail,2,714,0.24568017318667867
top-5% tail,2,715,0.25998556777678167
top-5% tail,2,716,-0.28284970807548493
top-5% tail,2,717,0.21219304191904836
top-5% tail,2,718,0.321156327217861
top-5% tail,2,719,-0.260838380966959
top-5% tail,2,720,-0.16154468522446483
top-5% tail,2,721,0.0011633246594213993
top-5% tail,2,722,0.1508692134438346
top-5% tail,2,723,0.35413177057138495
top-5% tail,2,724,-0.0900920600905294
top-5% tail,2,725,-0.20598281253416725
top-5% tail,2,726,0.31812118694102476
top-5% tail,2,727,-0.24644551835735062
top-5% tail,2,728,-0.2624215521200062
top-5% tail,2,729,-0.08126216352146248
top-5% tail,2,730,0.27099341803153226
top-5% tail,2,731,-0.03747567295707508
top-5% tail,2,732,-0.06856618049025826
top-5% tail,2,733,-0.3136996785550284
top-5% tail,2,734,0.0833351555837397
top-5% tail,2,735,0.0833220353808139
top-5% tail,2,736,0.13647635083422627
top-5% tail,2,737,-0.17726268832957956
top-5% tail,2,738,-0.23356147908420988
top-5% tail,2,739,0.16348210185650874
top-5% tail,2,740,0.30469921934792593
top-5% tail,2,741,-0.33407098029782867
top-5% tail,2,742,-0.2529662592114758
top-5% tail,2,743,0.2588484835232119
top-5% tail,2,744,-0.15881130961492207
top-5% tail,2,745,-0.48320832695545696
top-5% tail,2,746,0.1616715138527476
top-5% tail,2,747,-0.40330629113730304
top-5% tail,2,748,0.2701012442325775
top-5% tail,2,749,0.07220485010168158
top-5% tail,2,750,0.170785681485207
top-5% tail,2,751,-0.0694058734775098
top-5% tail,2,752,0.10557827294395487
top-5% tail,2,753,0.3457523343027706
top-5% tail,2,754,-0.16581312457632683
top-5% tail,2,755,0.18471059019046165
top-5% tail,2,756,0.12780389670026898
top-5% tail,2,757,-0.38259386411843177
top-5% tail,2,758,0.3044499354923357
top-5% tail,2,759,-0.07309702390063634
top-5% tail,2,760,-0.35582427674881373
top-5% tail,2,761,-0.37409634602348524
top-5% tail,2,762,0.20946841311145617
top-5% tail,2,763,0.3339572718724717
top-5% tail,2,764,-0.09151341540749164
top-5% tail,2,765,0.20304826047976213
top-5% tail,2,766,-0.3082416741378934
top-5% tail,2,767,-0.006625702477531654
top-5% tail,2,768,-0.23574817957184407
top-5% tail,2,769,0.2862478406332685
top-5% tail,2,770,-0.3728849139533359
top-5% tail,2,771,0.2868557433688308
top-5% tail,2,772,0.10026896415997903
top-5% tail,2,773,0.15626599024731588
top-5% tail,2,774,0.29359515427171945
top-5% tail,2,775,0.19172552535479218
top-5% tail,2,776,0.2391769259364545
top-5% tail,2,777,-0.20605716035074678
top-5% tail,2,778,-0.17738951695786231
top-5% tail,2,779,0.28337888959349244
top-5% tail,2,780,-0.006634449279482191
top-5% tail,2,781,0.17471299556099804
top-5% tail,2,782,-0.0953270210579257
top-5% tail,2,783,-0.49014454090223275
top-5% tail,2,784,0.37172158929391447
top-5% tail,2,785,-0.21412608515011702
top-5% tail,2,786,0.21993396164527346
top-5% tail,2,787,0.14014563425247648
top-5% tail,2,788,-0.027596160153943717
top-5% tail,2,789,0.07489449170147167
top-5% tail,2,790,-0.1994533248780915
top-5% tail,2,791,0.28687323697273187
top-5% tail,2,792,0.23409066060221737
top-5% tail,2,793,-0.2764601692506178
top-5% tail,2,794,0.09327589600052483
top-5% tail,2,795,-0.329806914346942
top-5% tail,2,796,-0.22034068793597344
top-5% tail,2,797,-0.14570422689204263
top-5% tail,2,798,-0.1723076250246004
top-5% tail,2,799,-0.203258183726575
top-5% tail,2,800,-0.23128293717609502
top-5% tail,2,801,-0.058131245763267815
top-5% tail,2,802,0.09512584461306335
top-5% tail,2,803,0.15173952023791304
top-5% tail,2,804,0.22231746517679474
top-5% tail,2,805,-0.19800135575430233
top-5% tail,2,806,-0.2057816360893049
top-5% tail,2,807,0.3636570378955195
top-5% tail,2,808,0.24854912422645473
top-5% tail,2,809,-0.13041481708250424
top-5% tail,2,810,0.2657540836631607
top-5% tail,2,811,-0.11160919288885005
top-5% tail,2,812,0.152977192713914
top-5% tail,2,813,0.0651680479324747
top-5% tail,2,814,0.31327545866042733
top-5% tail,2,815,-0.16978854606284582
top-5% tail,2,816,0.04612626008615601
top-5% tail,2,817,-0.3002077365463253
top-5% tail,2,818,0.22024009971354225
top-5% tail,2,819,-0.06498873849248869
top-5% tail,2,820,0.09123351774507447
top-5% tail,2,821,0.35494959655376007
top-5% tail,2,822,0.38527475891627133
top-5% tail,2,823,0.2203844219457261
top-5% tail,2,824,0.3279700859373292
top-5% tail,2,825,-0.046288075922240934
top-5% tail,2,826,0.17172158929391446
top-5% tail,2,827,0.2543963613303886
top-5% tail,2,828,-0.11612254269532703
top-5% tail,2,829,0.35851829174957905
top-5% tail,2,830,-0.2763158470184339
top-5% tail,2,831,-0.04267127331569395
top-5% tail,2,832,0.17125800879053601
top-5% tail,2,833,-0.21175570182152154
top-5% tail,2,834,-0.3446983446677309
top-5% tail,2,835,0.3502525639063218
top-5% tail,2,836,-0.2240187181561742
top-5% tail,2,837,0.3034528000699745
top-5% tail,2,838,-0.0738230084625309
top-5% tail,2,839,-0.22193260589097116
top-5% tail,2,840,-0.20418097133235663
top-5% tail,2,841,0.1708294154949597
top-5% tail,2,842,-0.32799195294220557
top-5% tail,2,843,0.20524370776934683
top-5% tail,2,844,-0.13589906190549084
top-5% tail,2,845,-0.20649012704729838
top-5% tail,2,846,0.2591283811856291
top-5% tail,2,847,0.34608033937591576
top-5% tail,2,848,-0.18932452821936985
top-5% tail,2,849,0.21842076490783063
top-5% tail,2,850,0.15647591349412873
top-5% tail,2,851,-0.17286742034943478
top-5% tail,2,852,-0.0325555968598981
top-5% tail,2,853,-0.36810041328639226
top-5% tail,2,854,0.2987863812293631
top-5% tail,2,855,0.2517504537403512
top-5% tail,2,856,0.23116048194878752
top-5% tail,2,857,-0.06499748529443923
top-5% tail,2,858,0.0995211125932081
top-5% tail,2,859,0.09117229013142071
top-5% tail,2,860,-0.16840655135466098
top-5% tail,2,861,-0.1868929172771206
top-5% tail,2,862,0.33990947059981197
top-5% tail,2,863,-0.09273359427959155
top-5% tail,2,864,-0.20745664866283273
top-5% tail,2,865,0.2889068684262317
top-5% tail,2,866,0.32684174848570996
top-5% tail,2,867,0.13945463689838405
top-5% tail,2,868,0.0611663860401041
top-5% tail,2,869,0.19755089545384974
top-5% tail,2,870,0.05488618223961865
top-5% tail,2,871,-0.05371411077824671
top-5% tail,2,872,0.20834882246178743
top-5% tail,2,873,-0.07228794472021167
top-5% tail,2,874,0.0535916555509392
top-5% tail,2,875,0.20503815792350924
top-5% tail,2,876,0.3894688504515537
top-5% tail,2,877,-0.27904922262797666
top-5% tail,2,878,-0.015726749907065234
top-5% tail,2,879,-0.09605300561982028
top-5% tail,2,880,-0.17168660208611228
top-5% tail,2,881,-0.12878353851872912
top-5% tail,2,882,0.2147646016925062
top-5% tail,2,883,-0.22970413942402312
top-5% tail,2,884,-0.13467450963241567
top-5% tail,2,885,0.2805318055585927
top-5% tail,2,886,0.20187618901839016
top-5% tail,2,887,-0.20947278651243142
top-5% tail,2,888,-0.31721151953816895
top-5% tail,2,889,-0.16965734403358773
top-5% tail,2,890,-0.42707135203691166
top-5% tail,2,891,-0.15434606721917304
top-5% tail,2,892,0.14709496840217798
top-5% tail,2,893,0.1850473420655573
top-5% tail,2,894,0.11007412914653082
top-5% tail,2,895,-0.08926986070717895
top-5% tail,2,896,0.2161072357919136
top-5% tail,2,897,0.2373663379326934
top-5% tail,2,898,0.13096149220441278
top-5% tail,2,899,0.09566814633399665
top-5% tail,2,900,-0.17216330279241654
top-5% tail,2,901,0.017996545013229538
top-5% tail,2,902,-0.2111827862937614
top-5% tail,2,903,-0.17414445343421311
top-5% tail,2,904,-0.35194944348472595
top-5% tail,2,905,-0.19937023025956138
top-5% tail,2,906,-0.2480593033172247
top-5% tail,2,907,0.13574161947038116
top-5% tail,2,908,0.07185060462268485
top-5% tail,2,909,0.2007128643589688
top-5% tail,2,910,0.14676258992805757
top-5% tail,2,911,0.3940128140648576
top-5% tail,2,912,-0.1476154031182349
top-5% tail,2,913,-0.022269357766066786
top-5% tail,2,914,0.10587566421027313
top-5% tail,2,915,0.2346504559270517
top-5% tail,2,916,-0.3651177538212592
top-5% tail,2,917,-0.2504165664428944
top-5% tail,2,918,0.4835319586276268
top-5% tail,2,919,-0.1922634536747502
top-5% tail,2,920,0.26362423738820495
top-5% tail,2,921,-0.17388204937569704
top-5% tail,2,922,0.06608208873630579
top-5% tail,2,923,-0.19596335089982728
top-5% tail,2,924,-0.10227635520762723
top-5% tail,2,925,0.2377905578272944
top-5% tail,2,926,-0.23727449651221275
top-5% tail,2,927,0.12004548337014281
top-5% tail,2,928,-0.3304891648990838
top-5% tail,2,929,-0.4433141632590585
top-5% tail,2,930,-0.004902582493275897
top-5% tail,2,931,-0.1512890599374604
top-5% tail,2,932,0.2718899652314623
top-5% tail,2,933,0.3890140167501258
top-5% tail,2,934,0.317766941462028
top-5% tail,2,935,-0.3154796527519626
top-5% tail,2,936,-0.3217948437602502
top-5% tail,2,937,0.21451094443594065
top-5% tail,2,938,0.33767466270144986
top-5% tail,2,939,-0.02067743981106908
top-5% tail,2,940,-0.08229428615162582
top-5% tail,2,941,0.2449148280160067
top-5% tail,2,942,-0.09252367103277866
top-5% tail,2,943,-0.05121689882136845
top-5% tail,2,944,0.14063545516170653
top-5% tail,2,945,0.1224683475104415
top-5% tail,2,946,-0.10355338829240561
top-5% tail,2,947,0.22739935711005668
top-5% tail,2,948,-0.36114233233474013
top-5% tail,2,949,-0.18456626795827777
top-5% tail,2,950,-0.17735890315103542
top-5% tail,2,951,-0.3414182939362796
top-5% tail,2,952,0.3365069646410532
top-5% tail,2,953,-0.29399313376046887
top-5% tail,2,954,-0.22400997135422365
top-5% tail,2,955,-0.48106973387855073
top-5% tail,2,956,0.1893813824320483
top-5% tail,2,957,0.15001202685268203
top-5% tail,2,958,-0.12218407644704907
top-5% tail,2,959,0.012586648006822507
top-5% tail,2,960,-0.1762393125013667
top-5% tail,2,961,0.3289234873499377
top-5% tail,2,962,0.26955894251164425
top-5% tail,2,963,0.16615424985239774
top-5% tail,2,964,0.38333734228422733
top-5% tail,2,965,-0.23219697797992614
top-5% tail,2,966,0.11407141763792614
top-5% tail,2,967,0.2985589643786491
top-5% tail,2,968,-0.26880671754389807
top-5% tail,2,969,0.05049528766044916
top-5% tail,2,970,-0.21529378321051368
top-5% tail,2,971,-0.22498086637073325
top-5% tail,2,972,-0.29125975815092614
top-5% tail,2,973,0.1998775447726925
top-5% tail,2,974,0.08593295576304916
top-5% tail,2,975,0.22941986836063066
top-5% tail,2,976,0.24327042924930578
top-5% tail,2,977,-0.386752968445912
top-5% tail,2,978,0.26557040082219946
top-5% tail,2,979,0.2942380442150839
top-5% tail,2,980,-0.2613719358859417
top-5% tail,2,981,-0.4187925039907284
top-5% tail,2,982,-0.2148651899149374
top-5% tail,2,983,-0.09469725131748706
top-5% tail,2,984,-0.0443681528940981
top-5% tail,2,985,0.0075266230784369476
top-5% tail,2,986,-0.05350856093240909
top-5% tail,2,987,0.32811878157048835
top-5% tail,2,988,0.15077299862237872
top-5% tail,2,989,-0.1372154555990466
top-5% tail,2,990,0.2903194769412434
top-5% tail,2,991,0.00019242964291181042
top-5% tail,2,992,0.19970260873368179
top-5% tail,2,993,0.2817213706238657
top-5% tail,2,994,0.12476438302245745
top-5% tail,2,995,-0.029817847849380078
top-5% tail,2,996,0.14757166910848224
top-5% tail,2,997,0.3161356628982529
top-5% tail,2,998,0.2988957162537448
top-5% tail,2,999,-0.01401675012573528
top-5% tail,2,1000,0.16825785572150187
top-5% tail,2,1001,0.257107869935055
top-5% tail,2,1002,0.30158535785353485
top-5% tail,2,1003,-0.0886969451794188
top-5% tail,2,1004,-0.08695633159126195
